id,Class,texture1,texture2,texture3,texture4,texture5,texture6,texture7,texture8,texture9,texture10,texture11,texture12,texture13,texture14,texture15,texture16,texture17,texture18,texture19,texture20,texture21,texture22,texture23,texture24,texture25,texture26,texture27,texture28,texture29,texture30,texture31,texture32,texture33,texture34,texture35,texture36,texture37,texture38,texture39,texture40,texture41,texture42,texture43,texture44,texture45,texture46,texture47,texture48,texture49,texture50,texture51,texture52,texture53,texture54,texture55,texture56,texture57,texture58,texture59,texture60,texture61,texture62,texture63,texture64,texture65,texture66,texture67,texture68,texture69,texture70,texture71,texture72,texture73,texture74,texture75,texture76,texture77,texture78,texture79,texture80,texture81,texture82,texture83,texture84,texture85,texture86,texture87,texture88,texture89,texture90,texture91,texture92,texture93,texture94,texture95,texture96,texture97,texture98,texture99,texture100,texture101,texture102,texture103,texture104,texture105,texture106,texture107,texture108,texture109,texture110,texture111,texture112,texture113,texture114,texture115,texture116,texture117,texture118,texture119,texture120,texture121,texture122,texture123,texture124,texture125,texture126,texture127,texture128,m1,m2,m3,m4,m5,m6,m7
8,bike,18.412018,33.463524,22.480684,7.206014,2.7553625,3.4763923,3.0300431,2.7510726,86.875534,67.4764,16.175968,3.347639,2.343349,4.785408,4.429185,21.540773,85.16309,33.5279,4.566521,4.0257506,5.738198,7.4892693,8.755363,42.901283,18.064371,3.618025,3.2532182,5.351932,15.86266,9.145922,10.506436,20.313307,23.905579,20.2103,12.6480665,7.9442,5.592271,5.3991404,4.575109,4.6180253,126.74249,54.0,14.278971,5.9485,4.772532,4.2875514,6.695278,39.665237,130.15022,43.69099,9.18884,6.008585,8.695277,5.90558,6.62232,41.218887,25.11159,6.11588,4.5064363,7.8068657,19.772537,9.519312,7.343344,12.060084,23.991413,5.7381988,2.76395,4.1845512,6.3218846,7.3090105,12.673815,19.772537,126.871254,41.45923,6.6480665,3.6223202,5.5450625,6.665241,14.583696,52.70815,129.86696,42.107292,8.304724,5.673821,8.454936,6.1759667,9.695276,44.918453,25.871243,12.446354,6.334765,8.695277,19.111593,7.841202,4.8240333,7.0686693,19.094421,2.7124455,2.5622323,3.124464,4.725325,5.71674,19.592268,31.965677,85.72103,21.939917,4.892707,7.1201673,2.7982843,3.4892726,13.437767,65.10301,85.78972,45.30901,11.18884,7.948496,3.6609445,3.3090143,4.8626623,30.210302,17.326183,23.248928,13.030047,10.991417,13.446354,5.884119,3.2617984,3.6909857,3.0375250832348812,9.674487176799222,11.946472648013865,11.472163300499435,23.45043988992407,16.355023530028888,23.255787755691735
127,boat,22.514288,23.471428,17.442858,1.5142854,4.028571,3.7142851,5.014286,3.9142866,92.75714,47.614285,14.5,2.5428567,9.257145,5.685714,7.785714,13.242856,103.64286,28.285713,5.0,1.5,5.6285725,8.557142,8.728572,21.085714,12.828571,2.6142857,2.6000006,2.3857143,24.842854,10.628572,11.685715,7.8571434,31.142859,18.114285,15.842854,1.5857137,4.7285724,1.7142856,2.257143,6.5428567,130.74286,40.4,16.0,6.628572,14.057147,4.2428555,4.814286,35.32857,141.67142,37.028572,7.185714,3.9857137,9.257144,4.185714,7.157144,30.37143,16.914286,3.9857144,5.742856,7.6428566,29.514288,7.371428,7.4,6.114286,29.814285,6.371428,1.685714,0.7142856,5.7285724,2.4714289,14.3428545,17.671427,135.18571,35.24286,3.2857141,4.242856,15.5,5.2857146,12.657144,39.32857,141.74286,27.557142,4.2714286,3.7571433,10.799998,3.185714,6.785715,37.72857,16.442858,4.5714283,7.471429,12.214287,35.357143,6.4142866,2.9571433,2.8571427,22.64286,2.7857144,2.9285712,2.8428571,6.014287,1.6571431,18.828573,20.042858,105.94285,18.685715,7.5285726,5.714285,12.271431,2.3571424,11.214287,43.8,109.04286,26.62857,7.4285707,2.9571435,8.442858,2.257143,1.9000002,23.2,11.657143,5.5142856,6.742856,6.6285725,34.94285,4.628572,0.7571428,1.342857,2.7632525767560407,5.8573088241644085,10.863941022078006,11.471449703268604,22.999448268264008,14.846003970091902,22.684977685903547
230,canoe,21.303228,19.709677,12.709679,6.67742,5.9806437,2.6645155,1.2967734,3.2387102,94.96774,43.75485,11.683872,3.9096775,2.3354828,1.425807,1.9806458,25.316128,85.76129,26.058062,3.612903,3.167742,3.9419358,3.2451599,10.058065,40.46452,15.961291,2.574194,0.4903227,4.11613,8.322578,5.567738,10.37419,18.896772,25.890324,17.632257,12.019358,8.425806,6.335484,4.2580633,2.3935492,5.1677423,129.92258,46.45806,18.664515,7.929032,4.2129035,4.9870977,9.006451,42.916126,129.67741,44.941933,11.683872,5.619355,7.025809,7.419355,11.574194,45.283867,20.187096,5.0129037,2.5483882,7.593547,10.806448,7.27097,7.2903214,12.058064,24.88387,7.88387,4.696773,4.735484,6.0387087,5.7419357,11.845166,16.49032,127.83225,42.580647,9.780645,4.470968,4.9483824,7.058063,15.8774185,47.832256,129.88388,40.683872,9.032259,5.7483864,7.0387087,7.432261,9.858067,47.52258,20.4,12.787099,6.529031,10.1225815,13.3871,6.0838714,2.225806,5.0645165,18.690323,4.5032253,1.7419353,1.1548388,3.9096775,6.290323,17.645163,24.23871,91.60646,26.109676,2.4064512,0.65806454,1.6387093,3.4064527,15.083873,47.89677,89.09032,38.56129,6.87742,2.6645164,5.5225797,3.2000008,3.8709679,28.419355,13.503225,18.264517,9.5161295,9.051617,13.470964,3.8709674,0.7225808,2.922581,2.5812979124872504,5.3171133351920545,10.349318356416221,10.698224946301709,21.325260871045554,13.461052873498643,21.432988551086165
414,car,14.972603,12.479454,1.7123284,0.0,0.0,0.0,0.0,1.3150686,130.0822,37.0,2.424658,0.0,0.0,0.0,0.0,38.958904,135.41096,19.821918,0.41095883,0.0,0.0,0.027397249,0.3013699,59.041092,15.561643,0.739726,0.0,0.0,0.0,0.49315068,2.1917813,12.739726,21.397259,5.8219194,0.08219178,0.0,0.0,0.0,0.041095898,3.767123,156.53424,34.219177,1.753424,0.0,0.0,0.0,0.16438359,55.958904,158.15068,36.479454,1.0547947,0.0,0.0,0.0,0.041095898,44.095894,17.178082,2.8904107,0.0,0.0,0.0,0.013698624,0.23287667,3.6575341,19.849316,4.123288,0.013698625,0.0,0.0,0.0,1.5205474,6.1369853,155.23288,61.16439,0.27397266,0.0,0.0,0.0,2.5753424,31.041098,158.9178,49.17808,0.068493165,0.0,0.0,0.0,0.75342435,33.46575,18.219177,4.082192,0.0,0.0,0.0,0.0,0.0,2.7534244,13.753425,1.2876713,0.0,0.0,0.0,0.0,1.931507,12.794519,127.04109,34.027397,0.027397247,0.0,0.0,0.0,2.2876709,43.849316,133.36986,52.136986,0.520548,0.0,0.0,0.0,0.6164385,25.246572,15.630137,15.602741,0.9315067,0.0,0.0,0.0,0.0,0.9178082,2.70782868774603,6.182443104524578,10.584058094161433,11.157094728347365,22.049467335605858,15.09320357930086,22.537664892511877
598,human,21.77193,19.192982,6.50877,0.9824561,0.0,1.0526317,1.2982455,1.877193,107.5614,43.964916,4.1052637,1.4210526,0.0,0.45614025,0.47368416,29.807016,94.75439,23.789474,1.2982455,0.26315793,0.14035092,0.7543859,2.9473686,42.982456,13.877192,1.368421,0.070175454,1.6666665,3.7719314,3.2456143,5.070176,14.245613,30.68421,13.140352,6.2982445,2.7017546,0.0,5.7543855,4.2456145,4.8070173,147.4035,42.78947,6.2807026,5.1403513,0.22807012,3.5263164,4.0526323,50.175438,144.05263,35.894733,3.5087712,2.4035087,3.3333333,2.0701756,3.6842103,44.701756,17.754387,3.2105262,0.070175454,4.877193,6.666664,3.0877187,3.7192974,8.473683,32.0,9.631579,4.070176,2.4736834,0.29824567,5.807018,7.4210534,18.070173,149.98245,49.473686,4.5964913,4.5614047,0.0877193,5.122807,6.491229,54.21053,143.78947,38.12281,4.5789466,3.9473689,2.3157897,1.1052632,4.0350876,39.298244,18.263157,5.210527,2.6491227,5.6315804,7.3684196,1.2982454,1.6666666,3.7368417,23.36842,4.210527,1.1228074,1.403509,0.36842108,7.526315,16.192984,31.385967,108.70175,27.666666,0.29824558,0.59649134,0.0,2.1403513,11.894734,63.80702,96.4386,37.49123,5.508771,1.6140349,0.9122805,0.21052632,1.6666669,28.122808,13.508771,12.36842,8.877192,2.9473684,4.3859653,0.45614022,0.052631583,1.5438597,2.160257869766714,4.971007538211413,7.255921118317841,7.406511798247996,14.844308418138723,9.982804154464633,14.943382014851345
698,noise,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,4.0,30.0,37.0,110.0,8.0,0.0,0.0,0.0,13.0,32.0,14.0,88.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,138.0,2.0,0.0,0.0,5.0,28.0,43.0,114.0,133.0,7.0,0.0,0.0,48.0,123.0,50.0,35.0,138.0,13.0,0.0,0.0,1.0,2.0,1.0,2.0,40.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,27.0,0.0,0.0,14.0,13.0,2.0,16.0,131.0,8.0,0.0,0.0,138.0,91.0,3.0,9.0,138.0,13.0,0.0,0.0,12.0,6.0,0.0,1.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,33.0,0.0,0.0,7.0,1.0,0.0,0.0,104.0,17.0,1.0,1.0,138.0,25.0,0.0,0.0,77.0,39.0,4.0,1.0,26.0,3.0,0.0,0.0,2.3201091501163864,4.66390028705406,9.239249721962745,9.295645984105468,18.563557036093563,11.627786144366011,19.898818768274577
793,pickup,14.847619,13.980952,17.228569,11.552382,8.828573,2.8,2.4190474,8.466666,99.58095,38.85714,17.87619,6.55238,8.257145,2.1238093,3.7714286,28.171427,104.93333,27.009525,5.657143,5.6761904,8.42857,2.2285714,5.733334,35.07619,15.647618,3.695239,2.8190486,6.971429,13.971428,3.4095242,5.84762,9.87619,24.828573,12.095237,8.314286,10.1428585,14.552381,6.4095244,6.2857146,10.733332,129.24762,33.457146,14.352382,12.485713,11.657147,8.87619,6.9047627,41.33333,134.02856,40.3619,10.380954,9.6,12.066667,5.9142866,6.4666667,33.01905,21.314285,9.009525,2.8190484,7.5047626,17.961905,5.190477,4.7047615,6.742856,25.685715,6.390477,5.2952385,9.076191,12.980951,6.438095,12.047617,11.180951,128.4762,39.57143,6.52381,9.857143,11.82857,11.923808,15.523811,34.361904,133.33333,32.390472,5.7714305,6.55238,13.380954,8.87619,10.361904,42.761906,23.028574,7.9619045,2.285715,9.095238,17.819048,6.3047605,4.866666,6.304761,17.809525,1.5142856,3.771428,6.2476187,8.609521,5.390477,17.114285,14.504763,103.38094,21.666666,4.771428,4.8476195,5.7523813,5.8476195,16.07619,42.171432,103.49524,33.51429,7.323811,5.9333324,7.8761907,5.104762,7.7428555,29.32381,14.257144,12.171429,6.780957,8.933332,12.438095,4.4761915,3.4761913,3.7999997,2.6151249229118863,5.4884788498878585,9.720574816731641,10.03408211376883,20.02530969681837,12.919096124534928,20.105993509936322
896,truck,20.75,14.113638,8.318185,1.6136366,0.0,0.0,0.0,1.2045455,135.63637,50.61364,2.5454545,0.0,0.0,0.0,0.09090911,24.772726,135.36363,28.318184,0.15909086,0.0,0.0,0.0,0.43181828,40.068184,18.886364,1.7727268,0.0,0.0,0.0,0.0,1.090909,9.363638,28.818182,8.386361,1.2954543,0.20454542,0.0,0.0,0.0,4.272727,168.40909,41.318184,0.4318182,0.0,0.0,0.0,0.40909088,43.681816,165.11363,40.295456,0.22727281,0.0,0.0,0.0,0.40909088,32.931816,24.090908,3.3863635,0.022727275,0.0,0.0,0.0,0.022727277,3.2954547,28.045454,4.340909,0.0,0.0,0.0,0.022727279,1.477273,6.0909085,169.31818,50.727276,0.77272713,0.0,0.0,0.0,0.43181822,33.75,163.13637,41.522724,3.454546,0.0,0.0,0.0,0.045454554,34.454544,23.545454,7.1136365,2.1818178,0.0,0.0,0.0,0.0,3.1363635,16.704546,1.4545454,0.0,0.0,0.0,0.40909085,8.681816,10.25,131.86363,27.636362,0.25,0.0,0.0,0.02272728,4.8181806,45.227272,129.5,43.818184,3.5227268,0.0,0.0,0.0,0.27272728,28.022728,17.204546,18.386366,8.363639,0.0,0.0,0.0,0.0,1.6818182,3.0756898566471236,7.5401179378843555,11.420618010386233,11.854058209661028,23.49168338749925,15.631641624451932,24.930924744054117
998,van,16.869564,9.804345,1.1739136,0.0,0.0,0.0,0.0,1.1847826,133.75,38.586956,1.6739137,0.0,0.0,0.0,0.0,31.739132,140.11957,24.402172,0.45652154,0.0,0.0,0.010869567,0.45652157,54.03261,18.913044,1.2826086,0.0,0.0,0.0,0.010869567,0.82608694,12.608693,22.847826,5.369564,1.5434774,0.0,0.0,0.0,0.05434784,4.6630435,159.85869,34.065216,3.1413023,0.0,0.0,0.0,0.35869554,58.152172,160.35869,42.413044,0.9565222,0.0,0.0,0.0,0.2826087,48.043476,21.336956,4.1304345,0.0,0.0,0.0,0.0,0.14130442,3.4782612,25.326086,4.5434785,0.08695654,0.0,0.0,0.0,0.18478256,4.8478274,160.39131,51.141308,0.22826077,0.0,0.0,0.0,2.3586962,42.57609,161.21739,36.92391,0.021739135,0.0,0.0,0.0,1.2826091,51.97826,19.684782,2.6413045,0.0,0.010869567,0.010869567,0.0,0.0,4.478261,21.423912,1.4673915,0.0,0.0,0.0,0.0,0.010869567,10.521741,146.72826,31.33696,0.021739136,0.0,0.0,0.0,0.48913068,50.18477,139.70651,43.445656,0.16304347,0.0,0.0,0.0,0.40217385,29.445656,13.706522,10.619564,0.07608693,0.010869567,0.010869567,0.010869567,0.0,1.173913,3.0745281490555607,6.868147693719727,12.072703326938123,11.495097629750704,23.55827584856821,15.772211289765337,23.34923097038798
9,bike,20.416668,34.183327,21.074997,6.650003,3.0,3.0,3.1500027,2.6333334,88.84584,68.29583,14.504165,3.6500008,2.6708324,3.5541654,4.087503,22.254168,86.31667,33.18333,3.670834,3.3041654,3.504167,5.108332,7.3125,43.837494,17.1375,2.9958327,2.7333324,6.0875053,15.354157,7.599997,9.020832,21.09584,26.195835,20.04583,11.833333,7.091666,5.25,4.841669,4.479167,5.1208324,129.8875,54.783337,12.324997,5.3916683,5.2249956,4.0958314,6.0374985,41.14583,132.37082,42.57917,7.5374966,5.7374997,7.5500064,4.9000015,5.5625,42.60833,23.566664,5.8208346,3.7541673,6.770836,19.183325,8.449999,6.0041676,11.995836,25.89583,6.083333,2.7916672,3.0541654,5.208331,6.7541637,12.820835,19.741665,130.59166,41.85833,5.429165,3.125,5.6416693,6.216667,13.266669,54.60833,131.85834,41.125,6.650005,4.9541664,7.4541698,6.2041693,8.416667,44.24583,24.787498,11.720837,5.5750017,8.083335,18.108335,7.4833302,4.454167,6.6124988,20.270832,2.3708327,2.625,1.8333333,3.7874968,5.112499,19.38333,32.875,88.850006,19.45,3.8291655,4.8916683,2.9749973,3.7416651,13.533335,68.62917,84.81667,41.22917,9.887502,5.7249975,2.920833,3.3250003,4.2750025,31.991667,16.650003,22.454168,12.691662,10.716665,12.991672,5.6208425,2.712502,2.9624994,3.0370841821613466,9.076182657205742,11.868663907091875,10.876636757914167,22.83001526057341,15.884321799711934,22.264800935863896
128,boat,20.027782,20.763891,24.291666,1.6388886,4.0,4.0138903,3.736111,3.652777,91.72222,40.152782,20.430555,2.25,9.791666,6.3888907,6.666667,10.527778,101.638885,27.694445,6.305555,1.5972228,7.527778,7.59722,9.73611,18.819447,14.486111,3.4861114,2.5,3.5416667,28.652782,8.083334,10.527778,9.208333,28.944445,20.013891,24.208334,1.9861115,4.1111097,1.8472228,1.7777773,6.125,132.80557,39.541664,22.138891,6.027777,14.263892,4.9861097,3.9305549,37.52778,139.0,34.65278,7.097223,3.9305546,11.0,4.791667,7.4583335,34.875,19.36111,4.180555,4.75,7.347222,31.333334,8.555554,9.430554,7.777778,32.361107,6.5694456,2.375,0.5,4.291668,2.6527772,11.402781,12.638891,137.55557,32.916664,2.4583333,3.5,15.444441,6.75,10.583333,35.47222,142.06944,25.111109,2.902777,3.902777,11.944446,4.333333,5.8611107,36.652782,19.027779,3.7222226,8.194446,12.736109,35.791664,6.6944456,3.6666665,3.4861114,25.069445,3.4583337,1.875,1.3472227,3.9583328,2.7361114,19.166666,14.041666,110.680565,20.069445,4.722223,4.375,11.291665,2.8055546,12.513891,37.333336,112.16667,25.638891,6.3194456,3.3888886,9.055554,2.1944447,2.4861114,20.680555,11.88889,6.833333,7.777777,7.73611,34.180565,5.38889,1.5138886,1.8472224,2.765456615067967,5.85505289585269,10.535993993373715,11.026959502554098,22.002287535920125,14.390281687302341,21.922841392025596
231,canoe,18.905405,18.64189,12.459457,3.6013513,5.594594,4.560811,1.3986487,6.4527025,91.48648,44.445942,15.054055,2.5270274,3.1824312,4.0,3.1959462,25.628374,88.37162,30.702705,3.9864857,2.635136,5.4324317,4.837838,10.601354,34.979725,15.7972975,3.7027018,1.1554048,3.0,12.547297,7.4121623,11.722972,15.898647,25.520273,14.574324,12.175675,5.9527025,6.3986473,6.324323,2.9797277,7.047296,130.91216,41.41216,14.979729,7.5405393,8.155404,8.155406,9.79054,39.648647,127.84459,41.831078,10.885136,7.304057,10.817569,10.425676,12.101353,39.13514,22.385138,6.1148634,3.3716218,5.587837,14.459461,10.398647,10.013513,13.155405,26.155405,5.9256763,4.4662156,4.7229714,5.628378,7.851353,10.175669,18.385136,128.85811,36.98649,9.594595,6.1824317,8.405405,8.939189,16.885138,50.82432,131.56757,36.459457,9.871622,7.270274,10.945944,9.804056,10.635136,48.101353,23.324324,12.831079,6.4391894,7.0337844,15.797296,8.702704,3.7837842,6.472973,21.148647,3.182432,2.1013513,2.2297304,3.1486485,6.885137,15.168922,25.027029,92.03377,22.493242,2.925676,3.9459457,4.3175683,4.162162,14.628374,48.777027,91.52702,36.01351,7.878379,2.939189,7.5810814,3.804054,4.121622,28.641891,16.121622,15.216215,9.993244,5.986486,13.986488,4.675677,1.0,3.574324,2.57276639647459,5.294087025709219,10.187022471353016,10.453995328440444,20.827892672228874,13.166158222304812,21.105305325493443
415,car,15.896551,9.224139,0.13793103,0.0,0.0,0.0,0.0,0.7931035,145.94827,34.206898,0.3620689,0.0,0.0,0.0,0.0,29.655172,145.18965,17.655174,0.29310358,0.0,0.0,0.01724138,0.01724138,42.87931,14.431034,0.5517242,0.0,0.0,0.0,0.03448276,0.15517245,6.844828,22.103449,3.465517,0.03448276,0.0,0.0,0.0,0.01724138,2.5862072,164.01724,25.396555,1.1206899,0.0,0.0,0.0,0.20689648,44.0,167.94827,28.896555,0.7758622,0.0,0.0,0.0,0.05172412,32.931038,16.775862,2.4482756,0.01724138,0.0,0.0,0.0,0.0,1.8275856,22.344828,2.4827588,0.01724138,0.0,0.0,0.0,0.03448276,3.0172408,166.1207,42.293102,0.12068966,0.0,0.0,0.0,1.1379308,26.620686,167.63792,32.65517,0.03448276,0.0,0.0,0.0,0.87931013,27.741379,16.896551,1.9482754,0.0,0.0,0.0,0.0,0.0,2.310345,17.310345,0.93103445,0.0,0.0,0.0,0.0,0.0,7.5862064,145.43103,31.034481,0.0,0.0,0.0,0.0,0.08620688,31.413794,145.55173,43.758625,0.034482773,0.0,0.0,0.0,0.18965517,18.258621,14.068965,7.672415,0.08620688,0.0,0.0,0.0,0.0,0.724138,2.716986458522047,5.971190596818734,11.145357274729141,10.56114978984706,21.417920029389876,13.551633829937098,22.311468351861283
599,human,20.688526,29.0,13.786885,1.4754095,0.0,0.0,0.016393445,2.9672134,98.36066,62.14754,14.37705,0.40983623,0.0,0.0,0.2622951,32.85246,100.327866,37.60656,2.2786884,0.016393442,0.016393442,0.04918035,3.409836,45.14754,16.540983,3.147541,0.0,0.0,0.08196723,0.4098362,4.1967206,16.60656,31.32787,20.360655,11.72131,2.754099,0.0,0.04918033,1.2131141,7.7868853,146.5082,55.885242,11.639345,1.5573772,0.21311475,0.16393448,3.1803274,62.508198,147.39345,36.93443,6.065573,2.8360648,2.8196723,0.19672137,0.9672133,58.29508,19.377052,3.5901637,1.0491805,0.24590169,0.36065573,0.081967205,1.1803275,11.344259,32.34426,6.2786884,3.0,1.1311469,0.0,0.7868854,7.6721306,24.42623,146.7705,56.098362,6.622951,1.7540985,0.08196722,0.80327857,9.311475,60.03279,142.31148,51.344257,7.5409822,2.0327868,1.7377048,0.24590166,3.8852456,46.93443,19.032785,8.295082,4.6229506,1.4918032,0.5245901,0.032786883,0.0,4.5901637,26.459017,2.442623,0.016393447,0.016393447,0.0,2.3442626,10.901638,28.049175,102.21312,27.655737,0.18032785,0.06557377,0.0,0.11475404,7.639345,56.98361,94.37705,41.21311,0.9344262,0.2622951,0.0,0.016393447,1.3278689,32.73771,10.918034,15.344262,4.1639347,4.1803274,0.32786885,0.0,0.0,2.4262295,1.990101339273647,4.267888028717444,7.012321422854096,7.123402800668567,14.192584401074173,9.260493587894281,15.300098652011142
699,noise,19.5,3.0,2.25,5.25,30.5,1.75,0.5,7.0,78.75,5.75,18.25,2.25,12.75,1.5,14.0,48.25,31.5,1.75,33.5,0.5,3.5,5.75,56.25,36.75,5.5,0.0,28.0,0.0,0.25,0.0,66.75,18.0,31.75,6.25,4.0,22.0,50.25,11.75,0.5,4.75,125.0,14.75,2.75,5.25,16.75,8.5,14.0,70.5,98.75,11.75,10.0,4.75,24.75,37.0,58.25,68.0,28.5,7.75,2.25,0.0,1.5,1.5,69.5,41.5,16.5,10.0,20.25,23.0,43.0,8.75,0.0,0.0,123.5,61.5,31.25,4.5,7.0,3.5,0.75,7.0,100.0,61.0,54.75,2.0,37.0,25.0,4.25,10.75,25.75,37.5,36.0,0.0,7.25,2.25,6.0,8.5,5.75,1.25,2.75,1.25,37.0,5.75,0.0,0.0,75.75,27.75,9.25,0.25,3.25,0.5,0.0,0.0,60.25,19.75,22.5,0.5,37.0,8.25,0.0,0.0,2.75,10.25,32.75,0.75,12.75,1.25,0.0,0.0,2.8374379686855273,6.843309981505444,9.935239754962566,8.655000198127546,17.965346067685655,12.0898769267186,18.534774410295913
794,pickup,25.521276,12.340427,3.6914892,4.8829784,8.819147,6.170213,4.861703,5.5957446,108.37234,35.276585,5.765956,4.5425534,9.787235,6.7659564,6.595745,23.510641,106.38297,23.670208,5.74468,2.9148932,8.659573,4.7021284,4.489361,35.127663,18.031916,2.7765956,1.2765955,4.957447,17.02128,3.7553198,2.212766,11.851064,31.946808,9.776596,5.053191,6.7021284,12.521278,7.9680843,6.010639,9.223404,132.94681,31.638292,15.063831,20.510641,19.542551,9.872341,7.6276593,27.127663,141.35106,44.638294,13.98936,7.43617,9.776596,5.2872343,6.4148936,25.595743,23.340427,5.7872353,3.7340431,5.3510637,18.117022,7.0319138,5.7978716,6.574468,32.617023,7.425533,4.9148936,4.021276,12.393618,8.085105,8.106382,12.1170225,130.51065,24.659573,4.6489367,11.25532,21.627663,19.585106,18.680853,32.659573,145.14894,22.340427,4.06383,4.244681,9.787235,8.180852,14.202128,46.595745,21.329786,6.2553196,4.446809,7.574468,17.265953,5.1595736,4.138298,6.117022,26.06383,6.180852,2.882978,3.2446804,8.457449,4.3510637,6.6170225,14.329787,110.77659,19.75532,3.4148934,5.925532,11.457445,7.1808534,9.6170225,32.361706,106.606384,21.840427,3.6595738,3.9787238,7.457448,2.5425534,6.1489363,24.24468,14.106382,6.8191466,3.4042554,4.3297863,10.340427,3.7553196,1.9574467,3.2340422,2.7030013347157116,5.838839964060952,8.898895851355283,8.901577365139064,17.828007063243458,11.829361230922576,18.27406267960889
897,truck,19.4,3.3200002,2.5199997,0.24000007,0.0,0.03999999,1.7199999,1.4399999,147.32,37.72,7.040001,0.35999995,0.0,0.07999998,1.0,18.439999,147.16,23.8,1.08,0.0,0.0,0.0,0.0,22.159998,17.36,0.87999994,0.0,0.0,0.0,0.0,0.0,3.1999996,30.96,2.2800002,1.6000001,0.07999998,0.0,1.0399996,6.0799985,4.9600005,176.52,27.96,4.079999,0.07999998,0.07999998,5.5200014,6.0799985,38.239998,178.44,25.6,0.15999997,0.0,0.0,0.31999993,0.2799999,27.399998,19.880001,1.6400001,0.0,0.0,0.0,0.0,0.0,3.5199997,29.52,2.6799998,0.0,0.0,0.120000035,1.7600003,6.12,6.32,173.24,40.0,0.0,0.0,0.8000001,6.0799985,4.1599984,27.840002,175.8,27.880001,0.0,0.0,0.0,1.1199996,1.9200006,24.8,20.52,1.12,0.0,0.0,0.0,0.0,0.0,1.88,21.0,0.8,0.0,0.0,0.03999999,0.31999993,0.4800001,4.56,134.6,16.28,0.0,0.0,0.15999997,2.16,5.0,39.879997,133.56,21.6,0.0,0.0,0.0,0.2799999,2.1999998,23.8,14.92,2.08,0.0,0.0,0.0,0.0,0.0,1.1600001,3.0446989053219538,6.959984601549011,11.118780386128824,11.503975953512548,22.966318132764243,15.155868988103316,22.965421036105546
999,van,15.336736,9.163263,1.9693867,0.0,0.0,0.0,0.0,1.4183674,134.7551,40.2347,1.2346933,0.0,0.0,0.030612256,0.11224487,33.39796,138.13266,27.479593,0.24489802,0.0,0.0,0.030612255,0.47959206,50.918365,16.234694,1.3265307,0.0,0.0,0.010204085,0.071428575,0.30612248,12.061227,22.683674,4.22449,0.77551055,0.0,0.0,0.0,0.020408167,4.918368,157.10204,38.520405,1.2551022,0.0,0.07142858,0.6938773,1.8877546,60.72449,156.2653,47.57143,0.72448987,0.081632674,1.5,1.5918375,2.5408156,47.163265,20.142857,4.1836734,0.0,0.010204084,0.14285716,0.06122451,0.122449026,3.6632638,23.714285,5.0816326,0.030612258,0.0,0.0,0.0,0.2755102,4.3979597,158.11224,52.040817,0.26530597,0.0,0.11224488,0.3571429,1.7857145,44.84694,158.03061,38.20408,0.16326536,0.061224513,1.6734693,1.6734693,1.1224492,52.061226,19.785715,2.7959187,0.09183665,0.010204084,0.21428566,0.14285716,0.010204085,3.9897962,19.693878,1.2653061,0.010204085,0.0,0.0,0.0,1.1122454,13.051018,136.97958,25.163263,0.08163268,0.0,0.0,0.0,2.193877,55.244896,133.94897,37.57143,1.0306123,0.030612256,0.0,0.010204084,0.53061223,34.316326,13.55102,11.132653,1.8877542,0.051020406,0.0,0.0,0.0,1.2755102,3.1043545629988643,7.048685249869291,12.558336665671934,11.538623605511031,23.594609723694468,15.109054486685872,24.321519303304317
10,bike,17.814814,34.872425,21.588478,8.551437,4.4403276,3.8765411,3.5349815,3.0123467,84.23456,66.794235,16.078192,3.831278,2.720165,5.0905347,4.3168707,22.123459,83.9959,32.699593,4.794239,4.288066,6.218106,7.1687226,8.082304,43.975315,17.0535,3.5967076,3.2098799,5.6131697,16.098764,8.987658,9.193414,21.205765,23.316877,21.156384,13.522629,8.502058,6.683129,6.5061755,5.51852,5.041152,125.04526,54.728394,15.362141,6.226339,5.308639,4.7160454,6.2386866,39.078194,129.46089,44.68724,9.687238,6.4855976,9.028805,6.3909464,5.9835396,40.757202,25.226337,6.6131682,4.275718,8.592594,20.90123,9.806586,6.9176965,11.399179,22.79424,6.135802,3.1769547,5.341567,7.2345724,9.60082,13.419763,20.049387,125.53086,40.07408,6.699591,4.1152267,6.148145,7.26338,14.909464,53.259262,129.57613,41.06584,7.246912,5.802469,8.921808,6.8395047,9.539096,45.25515,26.13169,12.493826,5.4526763,7.683127,19.930037,8.469137,4.674898,6.70782,18.662552,3.7366266,2.7201648,3.7860065,5.102883,7.695473,21.337439,31.456793,84.497955,21.44856,5.119341,7.7983584,2.9547324,4.3786006,15.316867,64.93828,85.4815,44.971195,10.588481,8.366254,3.8806577,3.8106997,4.633746,30.637857,17.481485,23.102875,12.0246935,10.761316,13.975307,6.6790104,3.3991792,3.4444456,3.043501524580026,9.871845012663677,11.905605536440914,13.227987897713385,26.001258353786177,18.52461979201319,25.90084678969502
